Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,RFM_Total,Segment
12842,70,4,1917.99,3,3,4,334,10,Loyal Customers
12843,66,30,6583.36,3,5,5,355,13,Champions
12844,29,4,648.6,4,3,3,433,10,Loyal Customers
12845,267,4,354.09,2,3,2,232,7,Potential Loyalists
12846,682,1,15.58,1,1,1,111,3,Lost
12847,22,2,1609.0,4,2,4,424,10,Loyal Customers
12848,676,1,208.0,1,1,1,111,3,Lost
12849,31,6,3042.47,4,4,5,445,13,Champions
12850,446,1,330.0,1,1,2,112,4,Lost
12851,97,2,280.76,3,2,1,321,6,At Risk
12852,295,1,311.55,2,1,2,212,5,At Risk
12853,135,11,3907.5,3,5,5,355,13,Champions
12854,79,7,2970.9700000000003,3,4,5,345,12,Loyal Customers
12855,373,4,612.84,2,3,3,233,8,Potential Loyalists
12856,8,6,2170.78,5,4,4,544,13,Champions
12857,211,6,3688.0,2,4,5,245,11,Loyal Customers
12858,383,1,147.27,2,1,1,211,4,Lost
12859,459,1,575.1,1,1,2,112,4,Lost
12860,693,1,54.22,1,1,1,111,3,Lost
12861,620,1,68.25,1,1,1,111,3,Lost
12862,426,2,984.62,1,2,3,123,6,At Risk
12863,52,6,2792.5499999999997,4,4,4,444,12,Loyal Customers
12864,138,2,299.57,3,2,2,322,7,Potential Loyalists
12865,26,4,3323.47,4,3,5,435,12,Loyal Customers
12866,283,3,1227.35,2,3,4,234,9,Potential Loyalists
12867,26,13,7829.26,4,5,5,455,14,Champions
12868,186,8,2043.76,3,4,4,344,11,Loyal Customers
12869,682,1,337.66999999999996,1,1,2,112,4,Lost
12870,375,3,1676.95,2,3,4,234,9,Potential Loyalists
12871,84,3,744.02,3,3,3,333,9,Potential Loyalists
12872,327,12,3283.96,2,5,5,255,12,Loyal Customers
12873,282,3,2027.3,2,3,4,234,9,Potential Loyalists
12874,385,2,948.42,2,2,3,223,7,Potential Loyalists
12875,143,5,1356.99,3,4,4,344,11,Loyal Customers
12876,58,4,4081.79,4,3,5,435,12,Loyal Customers
12877,4,20,2942.14,5,5,5,555,15,Champions
12878,236,2,854.99,2,2,3,223,7,Potential Loyalists
12879,45,3,573.22,4,3,2,432,9,Potential Loyalists
12880,382,2,640.13,2,2,3,223,7,Potential Loyalists
12881,276,1,298.0,2,1,2,212,5,At Risk
12882,9,2,1463.04,5,2,4,524,11,Loyal Customers
12883,25,4,703.47,4,3,3,433,10,Loyal Customers
12884,88,1,309.05,3,1,2,312,6,At Risk
12885,63,3,1175.22,3,3,3,333,9,Potential Loyalists
12886,68,2,1378.4,3,2,4,324,9,Potential Loyalists
12887,384,1,222.4,2,1,1,211,4,Lost
12888,214,2,354.12,2,2,2,222,6,At Risk
12889,381,4,385.46000000000004,2,3,2,232,7,Potential Loyalists
12890,24,2,706.02,4,2,3,423,9,Potential Loyalists
12891,186,11,840.5,3,5,3,353,11,Loyal Customers
12892,397,1,263.38,2,1,1,211,4,Lost
12893,31,1,176.55,4,1,1,411,6,At Risk
12894,575,1,157.35,1,1,1,111,3,Lost
12895,42,2,372.8,4,2,2,422,8,Potential Loyalists
12897,205,4,514.25,2,3,2,232,7,Potential Loyalists
12898,464,2,296.21000000000004,1,2,2,122,5,At Risk
12899,414,1,366.4,1,1,2,112,4,Lost
12900,422,1,340.33,1,1,2,112,4,Lost
12901,9,28,17654.54,5,5,5,555,15,Champions
12902,265,1,138.68,2,1,1,211,4,Lost
12903,429,1,833.53,1,1,3,113,5,At Risk
12904,18,2,496.06,5,2,2,522,9,Potential Loyalists
12905,577,2,1018.42,1,2,3,123,6,At Risk
12906,12,5,2919.81,5,4,5,545,14,Champions
12907,396,2,508.91,2,2,2,222,6,At Risk
12908,176,5,1776.0,3,4,4,344,11,Loyal Customers
12909,40,8,3103.19,4,4,5,445,13,Champions
12910,23,13,5796.52,4,5,5,455,14,Champions
12911,552,1,1651.72,1,1,4,114,6,At Risk
12912,3,5,1662.3,5,4,4,544,13,Champions
12913,5,13,6283.24,5,5,5,555,15,Champions
12914,401,1,223.98,2,1,1,211,4,Lost
12915,149,4,975.1,3,3,3,333,9,Potential Loyalists
12916,139,7,4479.73,3,4,5,345,12,Loyal Customers
12917,128,6,4359.2,3,4,5,345,12,Loyal Customers
12918,626,1,10953.5,1,1,5,115,7,Potential Loyalists
12919,8,6,1335.19,5,4,4,544,13,Champions
12920,17,4,486.64,5,3,2,532,10,Loyal Customers
12921,9,74,35233.24,5,5,5,555,15,Champions
12922,161,1,405.38,3,1,2,312,6,At Risk
12923,64,3,770.42,3,3,3,333,9,Potential Loyalists
12924,88,12,2469.4,3,5,4,354,12,Loyal Customers
12925,5,3,729.3299999999999,5,3,3,533,11,Loyal Customers
12926,411,4,1523.97,1,3,4,134,8,Potential Loyalists
12927,395,1,197.31,2,1,1,211,4,Lost
12928,35,12,4304.89,4,5,5,455,14,Champions
12929,312,1,117.85,2,1,1,211,4,Lost
12930,78,2,415.8,3,2,2,322,7,Potential Loyalists
12931,22,57,92347.34,4,5,5,455,14,Champions
12932,539,8,1698.56,1,4,4,144,9,Potential Loyalists
12933,24,8,1636.6299999999999,4,4,4,444,12,Loyal Customers
12934,737,1,181.65,1,1,1,111,3,Lost
12935,2,15,4243.86,5,5,5,555,15,Champions
12936,17,4,1063.9,5,3,3,533,11,Loyal Customers
12937,15,9,3097.61,5,5,5,555,15,Champions
12938,26,1,114.14,4,1,1,411,6,At Risk
12939,64,20,25264.8,3,5,5,355,13,Champions
12940,55,2,899.69,4,2,3,423,9,Potential Loyalists
12941,724,1,377.49,1,1,2,112,4,Lost
12942,131,3,675.6,3,3,3,333,9,Potential Loyalists
12943,558,2,496.5,1,2,2,122,5,At Risk
12944,36,2,604.51,4,2,2,422,8,Potential Loyalists
12945,288,2,900.11,2,2,3,223,7,Potential Loyalists
12946,437,1,324.45,1,1,2,112,4,Lost
12947,144,6,1603.99,3,4,4,344,11,Loyal Customers
12948,16,9,2317.43,5,5,4,554,14,Champions
12949,31,22,15526.7,4,5,5,455,14,Champions
12950,2,3,1843.0,5,3,4,534,12,Loyal Customers
12951,9,15,3213.7200000000003,5,5,5,555,15,Champions
12952,6,4,1387.79,5,3,4,534,12,Loyal Customers
12953,10,2,828.8100000000001,5,2,3,523,10,Loyal Customers
12954,639,1,162.45,1,1,1,111,3,Lost
12955,1,11,4757.16,5,5,5,555,15,Champions
12956,306,4,521.89,2,3,2,232,7,Potential Loyalists
12957,10,13,8706.97,5,5,5,555,15,Champions
12958,400,2,467.34,2,2,2,222,6,At Risk
12959,484,1,150.95,1,1,1,111,3,Lost
12960,414,4,1322.07,1,3,4,134,8,Potential Loyalists
12961,379,1,211.99,2,1,1,211,4,Lost
12962,7,2,266.39,5,2,1,521,8,Potential Loyalists
12963,8,12,3235.79,5,5,5,555,15,Champions
12964,437,1,132.24,1,1,1,111,3,Lost
12965,89,1,769.8100000000001,3,1,3,313,7,Potential Loyalists
12966,10,1,160.18,5,1,1,511,7,Potential Loyalists
12967,358,3,2938.52,2,3,5,235,10,Loyal Customers
12968,112,1,135.95,3,1,1,311,5,At Risk
12969,603,1,122.45,1,1,1,111,3,Lost
12970,7,10,1453.6,5,5,4,554,14,Champions
12971,4,116,15704.6,5,5,5,555,15,Champions
12972,414,4,1161.2,1,3,3,133,7,Potential Loyalists
12973,414,1,385.55,1,1,2,112,4,Lost
12974,198,2,408.95,2,2,2,222,6,At Risk
12975,437,6,2100.09,1,4,4,144,9,Potential Loyalists
12976,212,8,3156.38,2,4,5,245,11,Loyal Customers
12977,156,4,513.88,3,3,2,332,8,Potential Loyalists
12978,385,5,2502.82,2,4,4,244,10,Loyal Customers
12979,729,1,517.7,1,1,2,112,4,Lost
12980,158,21,16245.78,3,5,5,355,13,Champions
12981,30,2,372.21999999999997,4,2,2,422,8,Potential Loyalists
12982,243,8,2744.81,2,4,4,244,10,Loyal Customers
12983,598,1,490.08000000000004,1,1,2,112,4,Lost
12984,19,1,97.5,5,1,1,511,7,Potential Loyalists
12985,1,2,1239.38,5,2,4,524,11,Loyal Customers
12986,429,10,2729.84,1,5,4,154,10,Loyal Customers
12987,74,5,1312.21,3,4,4,344,11,Loyal Customers
12988,292,1,505.82,2,1,2,212,5,At Risk
12989,3,33,13551.75,5,5,5,555,15,Champions
12990,31,7,955.5,4,4,3,443,11,Loyal Customers
12991,23,3,764.82,4,3,3,433,10,Loyal Customers
12992,725,1,93.35000000000001,1,1,1,111,3,Lost
12993,23,8,1259.6299999999999,4,4,4,444,12,Loyal Customers
12994,4,3,974.4200000000001,5,3,3,533,11,Loyal Customers
12995,85,1,211.32,3,1,1,311,5,At Risk
12996,376,1,355.5,2,1,2,212,5,At Risk
12997,22,8,2110.91,4,4,4,444,12,Loyal Customers
12998,493,3,920.08,1,3,3,133,7,Potential Loyalists
12999,196,3,455.88,2,3,2,232,7,Potential Loyalists
13000,107,4,1032.5,3,3,3,333,9,Potential Loyalists
13001,4,33,24042.65,5,5,5,555,15,Champions
13002,318,3,414.13,2,3,2,232,7,Potential Loyalists
13003,106,3,149.05,3,3,1,331,7,Potential Loyalists
13004,12,36,11650.85,5,5,5,555,15,Champions
13005,174,4,999.68,3,3,3,333,9,Potential Loyalists
13006,56,1,81.57,4,1,1,411,6,At Risk
13007,580,1,175.25,1,1,1,111,3,Lost
13008,323,3,612.13,2,3,3,233,8,Potential Loyalists
13009,673,1,234.0,1,1,1,111,3,Lost
13010,374,2,330.12,2,2,2,222,6,At Risk
13011,372,1,50.550000000000004,2,1,1,211,4,Lost
13012,9,11,2957.83,5,5,5,555,15,Champions
13013,1,29,11097.43,5,5,5,555,15,Champions
13014,11,11,5381.08,5,5,5,555,15,Champions
13015,53,11,6579.78,4,5,5,455,14,Champions
13016,73,3,789.89,3,3,3,333,9,Potential Loyalists
13017,7,1,204.0,5,1,1,511,7,Potential Loyalists
13018,16,35,9763.16,5,5,5,555,15,Champions
13019,379,6,1229.95,2,4,4,244,10,Loyal Customers
13020,563,2,618.96,1,2,3,123,6,At Risk
13021,4,17,4887.24,5,5,5,555,15,Champions
13022,430,1,65.3,1,1,1,111,3,Lost
13023,64,3,1449.03,3,3,4,334,10,Loyal Customers
13024,471,2,555.87,1,2,2,122,5,At Risk
13025,732,1,323.39,1,1,2,112,4,Lost
13026,1,9,1733.08,5,5,4,554,14,Champions
13027,114,19,17239.2,3,5,5,355,13,Champions
13028,23,2,661.3199999999999,4,2,3,423,9,Potential Loyalists
13029,31,5,1927.3,4,4,4,444,12,Loyal Customers
13030,11,2,752.4399999999999,5,2,3,523,10,Loyal Customers
13031,407,5,3292.84,2,4,5,245,11,Loyal Customers
13032,52,9,2815.96,4,5,4,454,13,Champions
13033,357,2,220.55,2,2,1,221,5,At Risk
13034,55,3,756.82,4,3,3,433,10,Loyal Customers
13035,74,3,1364.2,3,3,4,334,10,Loyal Customers
13036,685,1,307.1,1,1,2,112,4,Lost
13037,138,12,3914.9500000000003,3,5,5,355,13,Champions
13038,80,3,908.46,3,3,3,333,9,Potential Loyalists
13039,584,4,1010.73,1,3,3,133,7,Potential Loyalists
13040,9,2,676.99,5,2,3,523,10,Loyal Customers
13041,451,4,799.13,1,3,3,133,7,Potential Loyalists
13042,598,3,1488.59,1,3,4,134,8,Potential Loyalists
13043,273,1,516.42,2,1,2,212,5,At Risk
13044,291,11,4848.05,2,5,5,255,12,Loyal Customers
13045,99,3,808.92,3,3,3,333,9,Potential Loyalists
13046,31,3,949.25,4,3,3,433,10,Loyal Customers
13047,32,24,8428.53,4,5,5,455,14,Champions
13048,14,9,4049.13,5,5,5,555,15,Champions
13049,64,4,1408.24,3,3,4,334,10,Loyal Customers
13050,15,35,11986.52,5,5,5,555,15,Champions
13051,579,2,155.8,1,2,1,121,4,Lost
13052,212,7,3119.33,2,4,5,245,11,Loyal Customers
13053,622,1,127.65,1,1,1,111,3,Lost
13055,78,4,2321.11,3,3,4,334,10,Loyal Customers
13056,551,1,209.48,1,1,1,111,3,Lost
13057,530,3,709.59,1,3,3,133,7,Potential Loyalists
13058,25,3,271.40000000000003,4,3,1,431,8,Potential Loyalists
13059,250,10,2291.77,2,5,4,254,11,Loyal Customers
13060,254,1,307.53,2,1,2,212,5,At Risk
13061,72,1,248.61,3,1,1,311,5,At Risk
13062,191,1,346.98,2,1,2,212,5,At Risk
13063,481,1,188.4,1,1,1,111,3,Lost
13064,13,6,1666.8400000000001,5,4,4,544,13,Champions
13065,373,5,1055.05,2,4,3,243,9,Potential Loyalists
13066,24,2,470.8,4,2,2,422,8,Potential Loyalists
13067,82,3,508.51,3,3,2,332,8,Potential Loyalists
13068,10,2,344.0,5,2,2,522,9,Potential Loyalists
13069,1,38,9284.45,5,5,5,555,15,Champions
13070,192,4,751.7,2,3,3,233,8,Potential Loyalists
13071,612,1,129.22,1,1,1,111,3,Lost
13072,267,1,177.15,2,1,1,211,4,Lost
13073,411,2,418.08,1,2,2,122,5,At Risk
13074,511,4,1378.74,1,3,4,134,8,Potential Loyalists
13075,130,1,919.61,3,1,3,313,7,Potential Loyalists
13076,458,1,135.4,1,1,1,111,3,Lost
13077,1,11,2740.65,5,5,4,554,14,Champions
13078,3,57,29018.06,5,5,5,555,15,Champions
13079,4,6,419.18,5,4,2,542,11,Loyal Customers
13080,179,4,280.73,3,3,1,331,7,Potential Loyalists
13081,12,28,56838.37,5,5,5,555,15,Champions
13082,126,21,7335.75,3,5,5,355,13,Champions
13083,4,3,395.43,5,3,2,532,10,Loyal Customers
13084,492,1,122.39999999999999,1,1,1,111,3,Lost
13085,158,8,2433.28,3,4,4,344,11,Loyal Customers
13086,383,1,439.33000000000004,2,1,2,212,5,At Risk
13087,726,1,313.64,1,1,2,112,4,Lost
13088,417,1,236.11,1,1,1,111,3,Lost
13089,3,203,113416.91,5,5,5,555,15,Champions
13090,9,24,13091.74,5,5,5,555,15,Champions
13091,28,3,2321.82,4,3,4,434,11,Loyal Customers
13092,71,12,2140.28,3,5,4,354,12,Loyal Customers
13093,276,55,54144.25,2,5,5,255,12,Loyal Customers
13094,21,13,2209.44,4,5,4,454,13,Champions
13095,71,1,74.39999999999999,3,1,1,311,5,At Risk
13096,394,1,419.70000000000005,2,1,2,212,5,At Risk
13097,33,28,13324.1,4,5,5,455,14,Champions
13098,1,28,28882.44,5,5,5,555,15,Champions
13099,99,1,207.35999999999999,3,1,1,311,5,At Risk
13101,234,4,695.4,2,3,3,233,8,Potential Loyalists
13102,1,37,11380.1,5,5,5,555,15,Champions
13103,40,3,709.64,4,3,3,433,10,Loyal Customers
13104,3,9,1709.1,5,5,4,554,14,Champions
13105,436,1,72.0,1,1,1,111,3,Lost
13106,133,2,603.46,3,2,2,322,7,Potential Loyalists
13107,44,9,5253.07,4,5,5,455,14,Champions
13108,373,2,748.46,2,2,3,223,7,Potential Loyalists
13109,60,3,1134.03,3,3,3,333,9,Potential Loyalists
13110,31,12,2957.4700000000003,4,5,5,455,14,Champions
13111,719,1,321.88000000000005,1,1,2,112,4,Lost
13112,541,1,20.6,1,1,1,111,3,Lost
13113,1,37,18230.07,5,5,5,555,15,Champions
13114,731,1,234.38,1,1,1,111,3,Lost
13115,12,10,5494.7,5,5,5,555,15,Champions
13116,138,1,501.14,3,1,2,312,6,At Risk
13117,22,18,2255.66,4,5,4,454,13,Champions
13118,20,9,2415.41,4,5,4,454,13,Champions
13119,669,1,134.9,1,1,1,111,3,Lost
13120,239,1,30.599999999999998,2,1,1,211,4,Lost
13121,269,1,283.73,2,1,1,211,4,Lost
13122,94,2,922.39,3,2,3,323,8,Potential Loyalists
13123,473,2,506.75,1,2,2,122,5,At Risk
13124,90,4,4641.66,3,3,5,335,11,Loyal Customers
13125,524,1,148.62,1,1,1,111,3,Lost
13126,5,13,3774.81,5,5,5,555,15,Champions
13127,78,1,259.17,3,1,1,311,5,At Risk
13128,631,1,263.5,1,1,1,111,3,Lost
13129,452,2,233.25,1,2,1,121,4,Lost
13130,94,1,64.0,3,1,1,311,5,At Risk
13131,23,7,3313.77,4,4,5,445,13,Champions
13132,262,1,77.3,2,1,1,211,4,Lost
13133,274,3,200.45000000000002,2,3,1,231,6,At Risk
13134,86,6,2475.23,3,4,4,344,11,Loyal Customers
13135,197,2,3371.45,2,2,5,225,9,Potential Loyalists
13136,56,13,6274.56,4,5,5,455,14,Champions
13137,11,16,7586.94,5,5,5,555,15,Champions
13138,22,7,1274.01,4,4,4,444,12,Loyal Customers
13139,16,8,8202.98,5,4,5,545,14,Champions
13140,108,5,1054.92,3,4,3,343,10,Loyal Customers
13141,85,17,7656.08,3,5,5,355,13,Champions
13142,19,1,307.09,5,1,2,512,8,Potential Loyalists
13143,585,1,405.1,1,1,2,112,4,Lost
13144,333,2,135.35,2,2,1,221,5,At Risk
13145,40,7,1128.52,4,4,3,443,11,Loyal Customers
13146,26,1,228.91,4,1,1,411,6,At Risk
13147,10,4,712.8000000000001,5,3,3,533,11,Loyal Customers
13148,29,26,8497.82,4,5,5,455,14,Champions
13149,14,4,1676.06,5,3,4,534,12,Loyal Customers
13150,484,3,449.96999999999997,1,3,2,132,6,At Risk
13151,296,3,2465.21,2,3,4,234,9,Potential Loyalists
13152,417,7,2146.38,1,4,4,144,9,Potential Loyalists
13153,6,1,486.22,5,1,2,512,8,Potential Loyalists
13154,399,3,1624.84,2,3,4,234,9,Potential Loyalists
13155,33,6,1370.48,4,4,4,444,12,Loyal Customers
13156,385,3,1586.54,2,3,4,234,9,Potential Loyalists
13157,49,9,5687.36,4,5,5,455,14,Champions
13158,95,5,1508.18,3,4,4,344,11,Loyal Customers
13159,9,4,1429.35,5,3,4,534,12,Loyal Customers
13160,22,1,91.8,4,1,1,411,6,At Risk
13161,313,2,472.13,2,2,2,222,6,At Risk
13162,122,16,9275.49,3,5,5,355,13,Champions
13163,610,1,17.65,1,1,1,111,3,Lost
13164,569,2,372.2,1,2,2,122,5,At Risk
13165,46,3,1451.16,4,3,4,434,11,Loyal Customers
13166,283,2,875.93,2,2,3,223,7,Potential Loyalists
13167,19,5,1125.15,5,4,3,543,12,Loyal Customers
13168,36,5,1840.73,4,4,4,444,12,Loyal Customers
13169,64,3,840.08,3,3,3,333,9,Potential Loyalists
13170,27,1,108.81,4,1,1,411,6,At Risk
13171,22,3,468.41,4,3,2,432,9,Potential Loyalists
13172,400,1,69.6,2,1,1,211,4,Lost
13173,4,11,2399.82,5,5,4,554,14,Champions
13174,16,12,7995.36,5,5,5,555,15,Champions
13175,582,2,831.45,1,2,3,123,6,At Risk
13176,46,1,481.49,4,1,2,412,7,Potential Loyalists
13177,65,2,512.2,3,2,2,322,7,Potential Loyalists
13178,26,21,14059.19,4,5,5,455,14,Champions
13179,619,1,572.3100000000001,1,1,2,112,4,Lost
13180,607,1,86.10000000000001,1,1,1,111,3,Lost
13181,381,1,359.69,2,1,2,212,5,At Risk
13182,45,1,121.18,4,1,1,411,6,At Risk
13183,8,15,7036.18,5,5,5,555,15,Champions
13184,15,10,1668.95,5,5,4,554,14,Champions
13185,268,1,71.4,2,1,1,211,4,Lost
13186,40,3,1575.89,4,3,4,434,11,Loyal Customers
13187,337,4,341.36,2,3,2,232,7,Potential Loyalists
13188,11,1,114.60000000000001,5,1,1,511,7,Potential Loyalists
13189,19,2,260.68,5,2,1,521,8,Potential Loyalists
13190,544,3,570.66,1,3,2,132,6,At Risk
13191,658,1,164.69,1,1,1,111,3,Lost
13192,95,6,2558.58,3,4,4,344,11,Loyal Customers
13193,61,1,112.08,3,1,1,311,5,At Risk
13194,136,2,472.78,3,2,2,322,7,Potential Loyalists
13195,414,1,136.73,1,1,1,111,3,Lost
13196,11,7,3068.84,5,4,5,545,14,Champions
13197,610,1,373.01000000000005,1,1,2,112,4,Lost
13198,10,8,4974.2300000000005,5,4,5,545,14,Champions
13199,4,67,15964.210000000001,5,5,5,555,15,Champions
13200,19,4,870.09,5,3,3,533,11,Loyal Customers
13201,502,4,1233.06,1,3,4,134,8,Potential Loyalists
13202,394,7,1580.3,2,4,4,244,10,Loyal Customers
13203,10,10,2648.25,5,5,4,554,14,Champions
13204,731,1,966.6600000000001,1,1,3,113,5,At Risk
13205,443,1,2803.2,1,1,4,114,6,At Risk
13206,400,13,8308.19,2,5,5,255,12,Loyal Customers
13207,15,4,535.86,5,3,2,532,10,Loyal Customers
13208,59,9,1976.3,4,5,4,454,13,Champions
13209,30,13,8509.51,4,5,5,455,14,Champions
13210,94,1,353.48,3,1,2,312,6,At Risk
13211,10,10,2618.77,5,5,4,554,14,Champions
13212,20,3,786.83,4,3,3,433,10,Loyal Customers
13213,57,11,3851.52,4,5,5,455,14,Champions
13214,418,7,3264.23,1,4,5,145,10,Loyal Customers
13215,402,1,81.6,2,1,1,211,4,Lost
13216,268,1,333.74,2,1,2,212,5,At Risk
13217,122,4,666.48,3,3,3,333,9,Potential Loyalists
13218,127,1,62.63999999999999,3,1,1,311,5,At Risk
13219,618,1,76.23,1,1,1,111,3,Lost
13220,78,5,1336.0900000000001,3,4,4,344,11,Loyal Customers
13221,240,2,847.41,2,2,3,223,7,Potential Loyalists
13222,577,1,88.5,1,1,1,111,3,Lost
13223,200,6,969.1200000000001,2,4,3,243,9,Potential Loyalists
13224,60,2,2155.95,3,2,4,324,9,Potential Loyalists
13225,3,16,16260.07,5,5,5,555,15,Champions
13226,273,2,312.46,2,2,2,222,6,At Risk
13227,202,1,257.7,2,1,1,211,4,Lost
13228,81,1,358.0,3,1,2,312,6,At Risk
13229,226,1,160.95,2,1,1,211,4,Lost
13230,4,30,6120.01,5,5,5,555,15,Champions
13232,13,7,1328.35,5,4,4,544,13,Champions
13233,74,4,1176.46,3,3,3,333,9,Potential Loyalists
13234,673,2,346.5,1,2,2,122,5,At Risk
13235,212,1,1031.07,2,1,3,213,6,At Risk
13236,25,2,744.85,4,2,3,423,9,Potential Loyalists
13237,388,1,643.0,2,1,3,213,6,At Risk
13238,17,6,1006.63,5,4,3,543,12,Loyal Customers
13239,262,5,1594.69,2,4,4,244,10,Loyal Customers
13240,96,8,1475.79,3,4,4,344,11,Loyal Customers
13241,412,1,112.53,1,1,1,111,3,Lost
13242,112,7,699.4,3,4,3,343,10,Loyal Customers
13243,203,5,1220.38,2,4,3,243,9,Potential Loyalists
13244,93,1,121.74000000000001,3,1,1,311,5,At Risk
13245,51,2,989.22,4,2,3,423,9,Potential Loyalists
13246,18,11,3351.75,5,5,5,555,15,Champions
13247,18,4,501.12,5,3,2,532,10,Loyal Customers
13248,125,2,465.68,3,2,2,322,7,Potential Loyalists
13249,92,9,1608.93,3,5,4,354,12,Loyal Customers
13250,461,2,253.09,1,2,1,121,4,Lost
13251,402,1,252.68,2,1,1,211,4,Lost
13252,394,2,399.3,2,2,2,222,6,At Risk
13253,157,4,2951.11,3,3,5,335,11,Loyal Customers
13254,376,1,51.410000000000004,2,1,1,211,4,Lost
13255,9,3,678.76,5,3,3,533,11,Loyal Customers
13257,436,1,149.75,1,1,1,111,3,Lost
13258,12,5,1009.43,5,4,3,543,12,Loyal Customers
13259,62,9,1402.54,3,5,4,354,12,Loyal Customers
13260,61,1,557.62,3,1,2,312,6,At Risk
13261,269,2,944.1,2,2,3,223,7,Potential Loyalists
13262,263,3,573.45,2,3,2,232,7,Potential Loyalists
13263,1,39,8676.2,5,5,5,555,15,Champions
13264,443,1,722.5600000000001,1,1,3,113,5,At Risk
13265,53,5,2092.66,4,4,4,444,12,Loyal Customers
13266,11,19,6135.04,5,5,5,555,15,Champions
13267,3,36,9429.81,5,5,5,555,15,Champions
13268,18,11,3174.75,5,5,5,555,15,Champions
13269,1,28,8537.32,5,5,5,555,15,Champions
13270,366,1,590.0,2,1,2,212,5,At Risk
13271,37,1,211.49,4,1,1,411,6,At Risk
13272,31,2,276.56,4,2,1,421,7,Potential Loyalists
13273,113,1,138.98,3,1,1,311,5,At Risk
13274,409,1,360.85,2,1,2,212,5,At Risk
13275,384,2,238.86,2,2,1,221,5,At Risk
13276,64,5,1891.91,3,4,4,344,11,Loyal Customers
13277,16,7,523.3,5,4,2,542,11,Loyal Customers
13278,41,4,1435.85,4,3,4,434,11,Loyal Customers
13279,78,1,137.75,3,1,1,311,5,At Risk
13280,122,7,2293.33,3,4,4,344,11,Loyal Customers
13281,439,1,350.85,1,1,2,112,4,Lost
13282,18,4,1313.19,5,3,4,534,12,Loyal Customers
13283,60,4,373.36,3,3,2,332,8,Potential Loyalists
13284,331,1,201.19,2,1,1,211,4,Lost
13285,23,6,3364.59,4,4,5,445,13,Champions
13286,600,1,734.91,1,1,3,113,5,At Risk
13287,603,3,781.59,1,3,3,133,7,Potential Loyalists
13288,443,5,927.61,1,4,3,143,8,Potential Loyalists
13289,724,1,307.95,1,1,2,112,4,Lost
13290,438,1,208.63,1,1,1,111,3,Lost
13291,156,11,3270.79,3,5,5,355,13,Champions
13292,39,5,994.51,4,4,3,443,11,Loyal Customers
13293,392,6,1192.94,2,4,3,243,9,Potential Loyalists
13294,190,3,1689.53,2,3,4,234,9,Potential Loyalists
13295,360,4,1101.97,2,3,3,233,8,Potential Loyalists
13296,137,6,792.51,3,4,3,343,10,Loyal Customers
13297,8,7,4368.62,5,4,5,545,14,Champions
13298,1,1,360.0,5,1,2,512,8,Potential Loyalists
13299,268,3,1218.7,2,3,3,233,8,Potential Loyalists
13300,169,3,1285.51,3,3,4,334,10,Loyal Customers
13301,104,4,618.09,3,3,3,333,9,Potential Loyalists
13302,155,2,159.2,3,2,1,321,6,At Risk
13303,400,1,61.72,2,1,1,211,4,Lost
13304,351,4,1217.99,2,3,3,233,8,Potential Loyalists
13305,4,16,3616.41,5,5,5,555,15,Champions
13306,430,1,53.65,1,1,1,111,3,Lost
13307,120,3,273.34,3,3,1,331,7,Potential Loyalists
13308,23,4,1670.3700000000001,4,3,4,434,11,Loyal Customers
13309,7,6,1706.3700000000001,5,4,4,544,13,Champions
13310,28,5,1541.2,4,4,4,444,12,Loyal Customers
13311,4,2,598.57,5,2,2,522,9,Potential Loyalists
13312,451,1,124.75,1,1,1,111,3,Lost
13313,22,12,3445.32,4,5,5,455,14,Champions
13314,2,3,775.94,5,3,3,533,11,Loyal Customers
13315,689,1,310.26,1,1,2,112,4,Lost
13316,37,10,12940.82,4,5,5,455,14,Champions
13317,66,19,6486.091,3,5,5,355,13,Champions
13318,1,3,640.76,5,3,3,533,11,Loyal Customers
13319,5,58,21323.22,5,5,5,555,15,Champions
13320,78,6,2211.6,3,4,4,344,11,Loyal Customers
13321,72,2,567.36,3,2,2,322,7,Potential Loyalists
13322,17,1,199.48000000000002,5,1,1,511,7,Potential Loyalists
13323,3,5,787.85,5,4,3,543,12,Loyal Customers
13324,36,18,10513.47,4,5,5,455,14,Champions
13325,82,1,675.3,3,1,3,313,7,Potential Loyalists
13326,432,1,281.76,1,1,1,111,3,Lost
13327,39,20,9134.48,4,5,5,455,14,Champions
13328,316,1,1308.48,2,1,4,214,7,Potential Loyalists
13329,32,8,4808.77,4,4,5,445,13,Champions
13330,93,6,2796.1,3,4,4,344,11,Loyal Customers
13331,402,1,262.4,2,1,1,211,4,Lost
13332,14,1,350.9,5,1,2,512,8,Potential Loyalists
13333,411,3,1015.74,1,3,3,133,7,Potential Loyalists
13334,82,5,6201.8,3,4,5,345,12,Loyal Customers
13336,77,1,795.12,3,1,3,313,7,Potential Loyalists
13337,546,1,1575.26,1,1,4,114,6,At Risk
13338,158,4,2445.62,3,3,4,334,10,Loyal Customers
13339,201,1,860.12,2,1,3,213,6,At Risk
13340,45,12,22100.56,4,5,5,455,14,Champions
13341,261,1,775.85,2,1,3,213,6,At Risk
13343,178,1,353.43,3,1,2,312,6,At Risk
13344,68,3,2511.69,3,3,4,334,10,Loyal Customers
13345,288,1,389.5,2,1,2,212,5,At Risk
